id,name,category,score,fdc_id,usda_description,status
4424150a39fc6c6263828b7e789678d7cefe,Rinderhack gemischt (grillfertig),Fleisch,0.0,,,api_error:HTTPError
26c747e3a78dd9f757cf2652e86c717f9b24,Rinderhack gemischt (mager),Fleisch,0.0,,,api_error:HTTPError
d04bc52f8ee2e9fb6c15823e4a717b78fd25,Rinderhack gemischt (roh),Fleisch,0.0,,,no_match
a710b53a92193aa24c2da9d47e780fb1af95,Rinderhack mager,Fleisch,0.0,,,no_match
245333c4427b8aa4fa1d78e7aadfbfafd7c0,Rinderhack mager (gebraten),Fleisch,0.0,,,no_match
4b701c662d605e1d54813919a5caec6118f6,Rinderhack mager (gekocht),Fleisch,0.0,,,no_match
e4a8f1f68b9d1e7a83bb63dadab5dfd13b46,Rinderhack mager (grillfertig),Fleisch,0.0,,,no_match
b68260e0437e364611fe0817d98fd628933a,Rinderhack mager (mager),Fleisch,0.0,,,api_error:HTTPError
0216d1608d17d1be0d4c67bd28f69f538688,Rinderhack mager (roh),Fleisch,0.0,,,no_match
0f6ab8023fa0863a170d8dfa01292b67366b,Rinderhuefte,Fleisch,0.0,,,no_match
708d81e0e9bcc9b077d044181001742ee3f6,Rinderhuefte (gebraten),Fleisch,0.0,,,no_match
2c47d3ddd13bca8b3cff30b9929b193702da,Rinderhuefte (gekocht),Fleisch,0.0,,,api_error:HTTPError
83c24ebd14c55a7c159b751039d8ea4e5725,Rinderhuefte (grillfertig),Fleisch,0.0,,,api_error:HTTPError
43c3eb4b130a6f2b543c54214a8d0e2471c1,Rinderhuefte (mager),Fleisch,0.0,,,no_match
81bd74ed17a1be41e77345dc725a7ee6bee0,Rinderhuefte (roh),Fleisch,0.0,,,no_match
464bdd04bc921d5e315b711db90f89b7fbc3,Rinderleber,Fleisch,0.0,,,no_match
4adb64ccea025e2533f2930943a389cd1a20,Roastbeef,Fleisch,0.0,,,no_match
124b38db495345be9ca50136cefc9a6429bd,Roastbeefaufschnitt,Fleisch,0.0,,,no_match
a4e8693bbda48ac742b61d9362626c445d46,Roastbeef (gebraten),Fleisch,0.0,,,api_error:HTTPError
d6831452893ba37e145801adba0335e4a51f,Roastbeef (gekocht),Fleisch,0.0,,,no_match
dcfb07fdafdf28c0d0152e31ed604a200d75,Roastbeef (grillfertig),Fleisch,0.0,,,api_error:HTTPError
4e78275607fb03f3f87ee1b8f83b65f30035,Roastbeef (mager),Fleisch,0.0,,,no_match
314257612e7d2a8f6eac76860cc4aed4cc65,Roastbeef (roh),Fleisch,0.0,,,no_match
82e5bb42ca040626be4675aa0149de3c3766,Roggenbrot,Brot,0.0,,,no_match
3e78af3a2bcfcf37bb943cefdc31f8dd0df3,Rosenkohl,Gemüse,0.0,,,no_match
2ee14f55b2dcd9227bb03f02f9f79ae99aea,Rosenkohl (Bio),Gemüse,0.0,,,api_error:HTTPError
01a365364bde46d8f650e886194d7efe0505,Rosenkohl (gedaempft),Gemüse,0.0,,,api_error:HTTPError
a67ad25050ff6d8366afc0b62c8d167f8092,Rosenkohl (gekocht),Gemüse,0.0,,,api_error:HTTPError
d7456d42d4d3a3a7cb8fceceda38979b9d24,Rosenkohl (roh),Gemüse,0.0,,,no_match
99a14d3449b5017e9dc90fabd8e81b095dc4,Rosenkohl (TK),Gemüse,0.0,,,api_error:HTTPError
8e42aebe474781d7cb01ec68f060c74d9aae,Rosmarin,Gewürze,0.0,,,no_match
1099201e1c329dcfb7f35b57b8c764252ece,Rotbarsch,Fisch,0.0,,,no_match
6d976311830083bb23fd4d2decafd11ce3f5,Rote Bete,Gemüse,0.0,,,no_match
a2bdbaf6ab62bb5ccb6b4c2f1f588741dc8e,Rote Bete (Bio),Gemüse,0.0,,,no_match
360e88e02dea1d012a567134c1887d56e027,Rote Bete (gedaempft),Gemüse,0.0,,,no_match
ab620cd2b28f050d136513fded6671aa82f7,Rote Bete (gekocht),Gemüse,0.0,,,no_match
ad451d78c08ccb6a2afaccc63270fd84aa4b,Rote Bete (roh),Gemüse,0.0,,,no_match
4b4e56c85ec0e95ed548eb8aff5873282847,Rote Bete (TK),Gemüse,0.0,,,api_error:HTTPError
da4a16c95c1c8fc1570ff301a75b473c5b98,Rotkohl,Gemüse,0.0,,,no_match
2924d2ba611a25f5ca942da64ca96de307e8,Rotkohl (Bio),Gemüse,0.0,,,api_error:HTTPError
250c1d78e9e24871ba53a37704384e867367,Rotkohl (gedaempft),Gemüse,0.0,,,api_error:HTTPError
2273cc1cc368cbbc1620af11e654b480dd2f,Rotkohl (gekocht),Gemüse,0.0,,,no_match
fb1158238c052f056571045d57e3ae157182,Rotkohl (roh),Gemüse,0.0,,,api_error:HTTPError
9a497561799b6a984d099f023f9dc58a4409,Rotkohl (TK),Gemüse,0.0,,,no_match
652d07a9df0bb160f5b9c1473cba14c2b7b7,Rucola,Gemüse,0.25,717540,"TOMATO SAUCE WITH ARUGULA AND PARMIGIANA REGGIANO CHEESE, RUCOLA & PARMIGIANO REGGIANO",weak_match
1e4234c2f6ffbefaca8f6d70baf79a318b05,Rucola (Bio),Gemüse,0.0,,,api_error:HTTPError
7949b27918d1531fa77b019be08fb941d3fb,Rucola (gedaempft),Gemüse,0.25,717540,"TOMATO SAUCE WITH ARUGULA AND PARMIGIANA REGGIANO CHEESE, RUCOLA & PARMIGIANO REGGIANO",weak_match
1c065b2283b3d8bcb7cb12e9709b13f0b663,Rucola (gekocht),Gemüse,0.0,,,api_error:HTTPError
2713e33a72fdd59c1a5e9608d1796a85dbb0,Rucola (roh),Gemüse,0.0,,,api_error:HTTPError
81653e29a581b0597223d6d9947b9cf787f8,Rucola (TK),Gemüse,0.25,717540,"TOMATO SAUCE WITH ARUGULA AND PARMIGIANA REGGIANO CHEESE, RUCOLA & PARMIGIANO REGGIANO",weak_match
80e0c6dc46c4645bf54cfb1216e9a4a0797f,Ruehrei,Eier,0.0,,,no_match
94daa899ad150866045115404f6c44772830,Rumpsteak,Fleisch,0.0,,,no_match
48227eb6266fa8f6897d3b558901e6cd7061,Rumpsteak (gebraten),Fleisch,0.0,,,api_error:HTTPError
2587f89f50bcca25c4922eae656d2271e531,Rumpsteak (gekocht),Fleisch,0.0,,,no_match
05ba3ede3a05f5c88355b1f5279077dd5904,Rumpsteak (grillfertig),Fleisch,0.0,,,api_error:HTTPError
13982801e243a07d38b2e655933fafd33cb8,Rumpsteak (mager),Fleisch,0.0,,,no_match
123c3a591acf0c855e3b5afb39827f5a7a4d,Rumpsteak (roh),Fleisch,0.0,,,no_match
e9a03fd5ae7ac8ca2c9b215886a00dd3b64c,Salz,Gewürze,0.0,,,no_match
d3ad97096116bd5a3a40bce34e15597b89da,Sardine,Fisch,0.75,2707033,Sardine sandwich,matched
f9a0025d9ea89cd7ffa76706334f01061647,Sauerteigbrot,Brot,0.0,,,no_match
b0e367b80a8ab6938c5e30336f82718e9452,Schellfisch,Fisch,0.0,,,no_match
3c34232e652d5b4607f157d20b148ed92ecb,Scholle,Fisch,0.0,,,no_match
e7f73bfe277f7d8e34dde2821ae25927341f,Schwarze Bohne,Hülsenfrüchte,0.0,,,no_match
4c15370b844cf773979b2761d766afc3aa54,Schweinebauch,Fleisch,0.0,,,no_match
9ce74e720d12096b23481447e914c27f2725,Schweinefilet,Fleisch,0.0,,,no_match
5f9a7fc60ac113528fdbb835b6a779db1bf7,Schweinehack,Fleisch,0.0,,,no_match
0d2b05a85e0a0d9b33e9f93e72e6ccfc51e9,Schweinelachs,Fleisch,0.0,,,no_match
f87fc878f45b1116bcb12c9d6b2f519f4b41,Seebarsch,Fisch,0.0,,,no_match
8139f731d40a13234c3505a2ab4034b45701,Seelachs,Fisch,0.0,,,no_match
654babbaa07eae58e86cf56547f866534108,Seezunge,Fisch,0.0,,,no_match
5af3d79581eab533aeaa88bc8200347d0fb2,Sellerie,Gemüse,0.0,,,no_match
238c1be69e33d81d766b3676ae9d8f32ee73,Sellerie (Bio),Gemüse,0.0,,,api_error:HTTPError
ab24f9abfd7ed5db66cfeaf9c42d24ef4d7a,Sellerie (gedaempft),Gemüse,0.0,,,no_match
299f2508f149eb9fa2b8201c00a5dd0f4a57,Sellerie (gekocht),Gemüse,0.0,,,no_match
1e480b983750d1f1e7bda8162c56f40ff201,Sellerie (roh),Gemüse,0.0,,,api_error:HTTPError
4131ae81e3d10e29ab27dc2bfca50fcb5e2c,Sellerie (TK),Gemüse,0.0,,,api_error:HTTPError
d270b13b8552e9e156d0ec87d3f36e6b84c8,Senfsaat,Samen,0.0,,,no_match
542201d28648a6b1d920491d50f13e87876c,Sesam,Samen,0.25,2710211,Sesame dressing,weak_match
55fc3bee05550c12cb2de5703293cf6a1388,Sesamoel,Öle,0.0,,,no_match
b9fcf68746d93a4676d7801ab506006ea165,Skyr,Joghurt,0.4833,776018,TRADITIONAL ICELANDIC SKYR,weak_match
2300c989c4b2aee2cfb83ffe792ed7521bc0,Sojabohne,Hülsenfrüchte,0.0,,,no_match
84922916b35bef2d789f961412e81d8193c5,Sonnenblumenkerne,Samen,0.0,,,no_match
655b26f67db6203068c28cc38a3608db16e5,Sonnenblumenoel,Öle,0.0,,,no_match
aff7c11346766df40a539f9fbe8a89e0107e,Spaghetti,Getreide,1.0,2079027,SPAGHETTI,matched
835981ac4fe2b418f3132804124e659a2fc0,Spargel,Gemüse,0.0,,,no_match
a72db8513ecb1da492ded634d4296f679774,Spargel (Bio),Gemüse,0.0,,,no_match
6d2ba0088661533ca46e7cf2eadf86b6812d,Spargel (gedaempft),Gemüse,0.0,,,no_match
2892c5b9f0f2c6c954b78acf6c774c236ce1,Spargel (gekocht),Gemüse,0.0,,,api_error:HTTPError
5d92046d26bff380db880b30df0941d8a49d,Spargel (roh),Gemüse,0.0,,,no_match
205b2ce8751c18b96313e1eb80387521cdc0,Spargel (TK),Gemüse,0.0,,,no_match
8dbe1ac814cb96969c6382359b165100c467,Spiegelei,Eier,0.0,,,no_match
e2ca89579d0d6eaebb6799db8064e61ccd38,Spinat,Gemüse,0.0,,,no_match
c56109a25520e8e55c4f094928943ab3b802,Spinat (Bio),Gemüse,0.0,,,api_error:HTTPError
b38929aae8821efa567cb336a70007397ca4,Spinat (gedaempft),Gemüse,0.0,,,api_error:HTTPError
e948f10ac911f09c1a049afb9e6227e51ade,Spinat (gekocht),Gemüse,0.0,,,api_error:HTTPError
0d272130075da4c419b9ace1d7e67d08af8e,Spinat (roh),Gemüse,0.0,,,api_error:HTTPError
4189269b6516b926e3cf779115b90eaa858c,Spinat (TK),Gemüse,0.0,,,api_error:HTTPError
9a7500d3f5b6a3e46fca2d3ca95fad0039eb,Staudensellerie,Gemüse,0.0,,,no_match
f2878bad988d4f5a429369ada437cfff1925,Staudensellerie (Bio),Gemüse,0.0,,,no_match
3e783b24eee301da430d57d081f269e74eb8,Staudensellerie (gedaempft),Gemüse,0.0,,,api_error:HTTPError
db1c11ca911893bd62d10150580a129b667c,Staudensellerie (gekocht),Gemüse,0.0,,,api_error:HTTPError
dccb45dbddb29f79330c3e14e4cbc932d88a,Staudensellerie (roh),Gemüse,0.0,,,no_match
a34cf7f28b6515204fd113a93bafd037f950,Staudensellerie (TK),Gemüse,0.0,,,api_error:HTTPError
9ceff7975ef4bfff703c288451a270bcf66f,Steinpilz,Gemüse,0.0,,,no_match
a2a366eb966534a3e84f1f68110eff8363a0,Steinpilz (Bio),Gemüse,0.0,,,api_error:HTTPError
80ab6aa843f021985fd670de0f007ad77ee5,Steinpilz (gedaempft),Gemüse,0.0,,,no_match
03e1ded13b8d92d3a4daaf9b3d80f3320351,Steinpilz (gekocht),Gemüse,0.0,,,no_match
8f71307bb69a40c0207f96edad33ea9883fe,Steinpilz (roh),Gemüse,0.0,,,no_match
a590b6eefe00757e9802cd8c3015d85c26ef,Steinpilz (TK),Gemüse,0.0,,,no_match
8494ef73cc78df6f862d9f6b9deccca4df19,Suesskartoffel,Gemüse,0.0,,,no_match
7326ef0ad8423052610573e4919a81d30caa,Suesskartoffel (Bio),Gemüse,0.0,,,api_error:HTTPError
644544ae1deb9db59fd58bdc6a048d896835,Suesskartoffel (gedaempft),Gemüse,0.0,,,api_error:HTTPError
4273364dcd512adf870fe37f053ab4df77ab,Suesskartoffel (gekocht),Gemüse,0.0,,,no_match
0f1ae90e3f16c01ed8048bb7788c4606c8f7,Suesskartoffel (roh),Gemüse,0.0,,,no_match
6aad867e3d29d37109133c08b7b5bb5c0655,Suesskartoffel (TK),Gemüse,0.0,,,api_error:HTTPError
13e0173fca013a5557028004887ccef0e63b,Tahini,Samen,1.0,2707587,Tahini,matched
77e855b61d481f91b91363458e6c583b6e2f,Tempeh natur,Hülsenfrüchte,0.75,174272,Tempeh,matched
b8c051f7097dd10c4850225f6ccc0f73d588,Thunfisch,Fisch,0.0,,,no_match
ed714925a800fd1a81151ba179b7a561d5b8,Thymian,Gewürze,0.0,,,no_match
1ccb37b77a929a87674119d271b8157ffb5a,Tilapia,Fisch,1.0,2504623,TILAPIA,matched
5a90b18b56322ea7427940e781d3f4708e91,Tintenfisch,Fisch,0.0,,,no_match
0ca5e0781ec2600e733e75676adbada8da6d,Toastbrot,Brot,0.0,,,no_match
7a96594ba01d103dda0018c09434a3b96a33,Tofu natur,Hülsenfrüchte,0.3333,167722,Tofu yogurt,weak_match
4fde0f8bae3ed20c4cfca4fd5d715ae29e2d,Tomate,Gemüse,0.65,468378,BRUSCHETTA TOMATE,matched
e3770e317b9b436636f305cffe28a3e02585,Tomate (Bio),Gemüse,0.65,468378,BRUSCHETTA TOMATE,matched
ee4b14d3faffce56510f429f621ab7ab7f7c,Tomate (gedaempft),Gemüse,0.65,468378,BRUSCHETTA TOMATE,matched
ffa80c530a02f84115d5c80b1f1fb7dd5721,Tomate (gekocht),Gemüse,0.65,468378,BRUSCHETTA TOMATE,matched
523d5a509b2dddde88775855e1a57e02dd77,Tomate (roh),Gemüse,0.65,468378,BRUSCHETTA TOMATE,matched
2c44029431ffb068ce123f08d28777fa61c1,Tomate (TK),Gemüse,0.65,468378,BRUSCHETTA TOMATE,matched
acabcd7325b205de32b5030109601791004d,Traube dunkel,Obst,0.0,,,no_match
b9f9ed815f7ac7e1cd9879848fc0b3220dfe,Traube dunkel (Bio),Obst,0.0,,,api_error:HTTPError
baf4f9c6654cdf9a591133d1f832d22863a4,Traube dunkel (frisch),Obst,0.0,,,no_match
2c1b8fdeb82c9ef5e7a8139d4dc2d23b6b28,Traube dunkel (reif),Obst,0.0,,,api_error:HTTPError
55d710d78a1222682828f324225a4bebd171,Traube dunkel (TK),Obst,0.0,,,api_error:HTTPError
611962adb23f485fabe9ab97adfaefafb6aa,Traube hell,Obst,0.0333,2052586,"DENNYMIKE'S SEASONINGS, COW BELL HELL SLIGHTLY SPICY RED MEAT SEASONING",weak_match
b485144ddad8bf29aef7c46d28962d0c5c06,Traube hell (Bio),Obst,0.0,,,no_match
d62ca0348a221dd5b30b889f4fe283fde7dc,Traube hell (frisch),Obst,0.0333,2052586,"DENNYMIKE'S SEASONINGS, COW BELL HELL SLIGHTLY SPICY RED MEAT SEASONING",weak_match
4832a97034f5f2c6764a28d2a4ad83144103,Traube hell (reif),Obst,0.0,,,api_error:HTTPError
28ba7279cab8b3e6e5f0ae68a300e44ecfb0,Traube hell (TK),Obst,0.0333,2052586,"DENNYMIKE'S SEASONINGS, COW BELL HELL SLIGHTLY SPICY RED MEAT SEASONING",weak_match
effb169252e2b6d905665b5a70b706d40ee1,Truthahnaufschnitt,Fleisch,0.0,,,no_match
39d30b7d877a1041cb4dd3563334b5c654e8,Vanille,Gewürze,0.2429,2124154,"CRISPY WAFERS FILLED WITH VANILLA CREAM, VANILLE",weak_match
13068d2673559b541b4e4cc2240ea74ae01e,Vollkornbrot,Brot,0.0,,,no_match
40d112d265bf1180f5905644a02cd7980b28,Vollkornnudeln,Getreide,0.0,,,no_match
6dea4542bed59d86e5b506e45b9e2dbe4b85,Wachtelei,Eier,0.0,,,no_match
54248dc6fb1be82dd090f9ada0fb79a4b487,Walnuss,Nüsse,0.0,,,no_match
d63d4ce4ffa4f1b906dbc24f3b5c07ec0e54,Walnussoel,Öle,0.0,,,no_match
ad3266752bcab6f4bcc39db1e72e90a4754b,Wassermelone,Obst,0.0,,,no_match
f397401f33ee71aa7f876dd14702962a109c,Wassermelone (Bio),Obst,0.0,,,no_match
e89a32d83317e7673dfe815e5b7794a608c9,Wassermelone (frisch),Obst,0.0,,,no_match
60497b68337bae1e28af455bb86865e7c94e,Wassermelone (reif),Obst,0.0,,,no_match
8d782491189ae879801b388db4148a90f325,Wassermelone (TK),Obst,0.0,,,no_match
7a1e4cc41bf21945b03d3ad61efbe7e04fb3,Weisse Bohne,Hülsenfrüchte,0.3333,933764,WEISSE MANDEL,weak_match
41eb375f0305263ee8ad92736225e07610fe,Weisskohl,Gemüse,0.0,,,no_match
98e9c77f612f5f18fbc0ff331f1e43bf6011,Weisskohl (Bio),Gemüse,0.0,,,no_match
7410929e6134b43c76b192e70de94923cdeb,Weisskohl (gedaempft),Gemüse,0.0,,,no_match
c504adb2ac974fb1f5b9b54596acb2669a83,Weisskohl (gekocht),Gemüse,0.0,,,api_error:HTTPError
c1672175acd69479640b2689cde10c5ead9a,Weisskohl (roh),Gemüse,0.0,,,no_match
4750ce9ceea7bce7c54f04f08b32fd703ebc,Weisskohl (TK),Gemüse,0.0,,,api_error:HTTPError
17a9dc28656b7610c952229762de65c582cb,Weizenkleie,Getreide,0.0,,,no_match
e2d784a9ae82f1b968f5d36c706b2fdae134,Wels,Fisch,0.0,,,no_match
c69a1e5b1c6053591085b886081ba99f3006,Wildreis,Getreide,0.0,,,no_match
d5e7d8d23dedb0cacba23da51ed7e1ad2ac2,Wildschwein,Fleisch,0.0,,,no_match
17be522e4b37c9fd7a90d839946f446c6222,Zander,Fisch,0.0,,,no_match
cf2a693957b98d6bd951b8ffe1bf7f1410ad,Zarte Haferflocken,Getreide,0.0,,,no_match
8c8d7edc3dbedeec6b71f4c45959c7ae2298,Zimt,Gewürze,0.0,,,no_match
29fb191d45142872192388d672008de24fed,Zitrone,Obst,0.0,,,no_match
c23cb5cf30f8ec491fed7e14c7b494055041,Zitrone (Bio),Obst,0.0,,,no_match
1cde80d28865154cf604318b8d05488082f2,Zitrone (frisch),Obst,0.0,,,no_match
d9bd8a9e83ec9c44750c30f347b1ccd6a5ef,Zitrone (reif),Obst,0.0,,,api_error:HTTPError
b31b283a5128a4993036ebe2e30f648220bc,Zitrone (TK),Obst,0.0,,,api_error:HTTPError
1a56a4f62b0587534107032ab1401c48781c,Zucchini,Gemüse,1.0,2428955,ZUCCHINI,matched
b81c1a18a22e33d140796414a9e3d33cdaa2,Zucchini (Bio),Gemüse,0.0,,,api_error:HTTPError
f05356b2f2e7c6ffddcb9e122a6cf55a3dab,Zucchini (gedaempft),Gemüse,0.75,2710104,"Zucchini, pickled",matched
3700578735bf7a138a32119df7a38813d455,Zucchini (gekocht),Gemüse,0.75,2710104,"Zucchini, pickled",matched
5e320b10fc455f50175275c505cf326386fd,Zucchini (roh),Gemüse,0.0,,,api_error:HTTPError
5df476f7abde459c225c08eae4f7b60a4562,Zucchini (TK),Gemüse,0.75,2710104,"Zucchini, pickled",matched
a94b5305e76cc9e13139192b608efb24dbf0,Zwiebel,Gemüse,0.0,,,no_match
1b8746f7eaa0974e0a4d7cd68189bda7f614,Zwiebel (Bio),Gemüse,0.0,,,api_error:HTTPError
c7f5b163b60d8cc7b83c4bfac787265276a1,Zwiebel (gedaempft),Gemüse,0.0,,,api_error:HTTPError
dbcd19f318d92e9f3b777cf8dba485adf310,Zwiebel (gekocht),Gemüse,0.0,,,no_match
1eb957c88140fc62f144a372cf5b964a19ea,Zwiebelpulver,Gewürze,0.0,,,no_match
6f18ea797010744c7512ba14dec05d1d1a1f,Zwiebel (roh),Gemüse,0.0,,,no_match
bef4e5e028dca195c0abe67fce0ea5d89763,Zwiebel (TK),Gemüse,0.0,,,api_error:HTTPError
