id,name,category,score,fdc_id,usda_description,status,error_code,note
8691ef4158736306c69905543193dab61315,Paprika gelb (TK),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
a5a99a055b044416a70135ce4d39e06fc59c,Paprika grün (gedämpft),Gemüse,0.65,2710798,"Green pepper, cooked, as ingredient",matched,,
2057029f6a1dc61089b17eeb8be5694b84bb,Paprika grün (gekocht),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
2581cbc168eeb47d64c74289fca1a3d9ff58,Paprika rot (TK),Gemüse,0.4,2258590,"Peppers, bell, red, raw",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
658162e9af05007769d0f540072d6f334a3f,Parmesan,Käse,0.4833,171247,"Cheese, parmesan, grated",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
61249ad7e8ebf98e4bce1d468a842549639f,Passionsfrucht (Bio),Obst,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
8382f1e0308b1ac23d4189f18103a1b60c86,Passionsfrucht (frisch),Obst,1.0,2420652,"PASSION FRUIT, PASSION",matched,,
e84c44a8a0c9e1f1bc644760d206f1b6239d,Pekannuss,Nüsse,0.0,,,no_match,NO_MATCH,Kein USDA Treffer für den Begriff.
856fef0ee03ec42060f7c80c54bc4e9afc56,Pfifferling (Bio),Gemüse,0.7,2592777,"CHANTERELLE MUSHROOMS, CHANTERELLE",matched,,
486307b1b49ecf4e40d29880158f61bb7fc2,Pfifferling (gedämpft),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
33e62d69cbef0384669751290b20c9c5018a,Pfifferling (gekocht),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
206b55cd5e94199a25783f0790e05e4ad160,Pfifferling (roh),Gemüse,0.7,2592777,"CHANTERELLE MUSHROOMS, CHANTERELLE",matched,,
ec3cf3073768ceb892fd108f3e4da9627feb,Pfifferling (TK),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
51e14dffe1df9d58b045c30039901d5a8b02,Pfirsich,Obst,1.0,2053614,PEACH,matched,,
7c5a5dccf562f165a4af1b25da8d539fca46,Pfirsich (Bio),Obst,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
ae3eb9cda9bbac47a279f20af2acb09723c1,Pfirsich (frisch),Obst,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
b07460b228d63aff3950ad548d29971da4ae,Pfirsich (reif),Obst,0.75,2709249,"Peach, raw",matched,,
6464c3dbd67b3df52d006e2adf33541f64bf,Pfirsich (TK),Obst,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
34c5f363da301bfd9a88a60060b9e0da7cc4,Pflaume,Obst,0.75,2709265,"Plum, raw",matched,,
b562c1679c825f92bbf962551482e64409e2,Pflaume (Bio),Obst,0.75,2709265,"Plum, raw",matched,,
67d3a8d27add25d4091f6f6bd98f070e7e6c,Pflaume (frisch),Obst,0.75,2709265,"Plum, raw",matched,,
921f98cd9fd541f339b82ce562d065ceac47,Pflaume (reif),Obst,0.75,2709265,"Plum, raw",matched,,
f6233a62691a99638b0887963443363b3c3b,Pflaume (TK),Obst,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
4bf243655dda0b58344254f9cd25ec5615c3,Pinienkern,Nüsse,0.5833,2707526,Pine nuts,matched,,
70d5c2b26bcc5f66d5b8872709cc6c19d12e,Pinto Bohne,Hülsenfrüchte,1.0,1886991,PINTO BEAN,matched,,
f0dd87aa0782e4a69e3803c5e0834d1550ef,Pistazie,Nüsse,1.0,2043616,PISTACHIO,matched,,
a8b5fcc5046295a3c4e42ffb9c987f2f6fd7,Proteinjoghurt,Joghurt,0.3333,167722,Tofu yogurt,weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
80be0c2fdcaf99d32c561b8affb5b28f5cc8,Pulpo,Fisch,1.0,2706331,Octopus,matched,,
3910a87f80ab03d987ecdc3a0fb43ee5014a,Putenbrust,Fleisch,1.0,2440897,TURKEY BREAST,matched,,
3f449e456e939952acd0d7ab93c609fb5c25,Putenbrust (gebraten),Fleisch,0.75,172941,"Turkey breast, sliced, prepackaged",matched,,
17e11b2ce891a082c67559bfe8a961fc0da5,Putenbrust (gekocht),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
ead404415d6e6551565b54f06346f37ff6b3,Putenbrust (grillfertig),Fleisch,0.75,172941,"Turkey breast, sliced, prepackaged",matched,,
8d5fbfe154a086e397bfae7f7b77d8131f40,Putenbrust (mager),Fleisch,0.75,172941,"Turkey breast, sliced, prepackaged",matched,,
e9c751e9537565ccaf13c1397929fd8a82d1,Putenbrust (roh),Fleisch,0.75,172941,"Turkey breast, sliced, prepackaged",matched,,
daf527ea441d227e8dd824d1c2fb0d8375bb,Putenoberkeule,Fleisch,0.65,2706125,"Turkey, thigh, cooked, skin eaten",matched,,
387572ec029dc662abcda6a7711b9278d066,Putenoberkeule (gekocht),Fleisch,0.65,2706125,"Turkey, thigh, cooked, skin eaten",matched,,
ef5529ccbb27f1b7d17980408722063cd438,Putenoberkeule (grillfertig),Fleisch,0.65,2706125,"Turkey, thigh, cooked, skin eaten",matched,,
c87f5ed66f81d360c07ad92282d35f53627f,Putenoberkeule (mager),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
d163f68cf5abdaf875580cbc4248ee7ec57f,Putenoberkeule (roh),Fleisch,0.65,2706125,"Turkey, thigh, cooked, skin eaten",matched,,
e682fe3c34fef6d1433ecf8dd756e4bd9a72,Quark 20%,Joghurt,0.2,2440192,"QUARK SOFT CHEESE, QUARK",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
fc4ddcce8a84fc4e47b9684281173b9f449c,Quark 40%,Joghurt,0.2,2440192,"QUARK SOFT CHEESE, QUARK",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
942695980f2103ff584d6453330d894d90dd,Quark mager,Joghurt,0.5,2259792,"Buttermilk, low fat",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
0c8022cd747254de9b84e268f464582520f4,Quitte,Obst,0.7,2451548,"QUINCE JELLY, QUINCE",matched,,
8f92d1e326e01a259c73ec48237f71e2228c,Quitte (Bio),Obst,0.75,779392,QUINCE JAM,matched,,
13adb5e6ebb91293fd860bf0091439f45fa9,Quitte (frisch),Obst,0.7,2451548,"QUINCE JELLY, QUINCE",matched,,
513d08b761c50c3e280d5ae8fafffdbd31e6,Quitte (reif),Obst,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
bee7c5bdf3714e7184e508f458acc9d819c3,Quitte (TK),Obst,0.7,2451548,"QUINCE JELLY, QUINCE",matched,,
360deb2d62955887d262c37e05ab79374aa4,Radieschen,Gemüse,1.0,2709803,Radish,matched,,
2771d9fdb6a46dd7241cf83342159368d762,Radieschen (Bio),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
e35050c0cf9c093931dd6a482b945b456b25,Radieschen (gedämpft),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
72e2c0edc88262becaee45e30f60a3c3d74e,Radieschen (gekocht),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
3f8fc18e8407c81fc0c0940a2988904d4e39,Radieschen (roh),Gemüse,1.0,2709803,Radish,matched,,
64e9a723e5ce9ae1b2977a67f98e17dc8ac4,Radieschen (TK),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
0b5aff641ca553d6bf6044b80e6aaa688c33,Rapsöl,Öle,1.0,598232,RAPESEED OIL,matched,,
7708d2190d34b12b4d49a5b13b4a009d5d92,Rehfleisch,Fleisch,0.75,2705916,Venison sausage,matched,,
e3b3ef10a3ff64f94b380ec65f3bb6679684,Reis braun,Getreide,1.0,2431690,BROWN RICE,matched,,
59d3f96dcefbddd2a9c34d19f620d1918203,Reisflocken,Getreide,0.3333,2709078,Dirty rice,weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
d098c8603006b53c7f36337612a3037b88c1,Reisnudeln,Getreide,1.0,2402246,RICE NOODLES,matched,,
03b3f281d4add471e90bb1d948ec2bc2447e,Reis weiß,Getreide,1.0,2488703,WHITE RICE,matched,,
9816ef32469bdbd167e45d479139466618d8,Rettich,Gemüse,1.0,2709803,Radish,matched,,
abf3da788333774b20af5dbc224ea14bc948,Rettich (Bio),Gemüse,1.0,2709803,Radish,matched,,
2e512291341349837647c8397964786cd086,Rettich (gedämpft),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
ded4951474dbdb2d1fa5bd07b7c029bfe1b7,Rettich (gekocht),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
62c694fc72a7cb1539adf3deb5777c672d09,Rettich (roh),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
454e7d0d8ae0991aa29e1a56c6a11b16b366,Rettich (TK),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
1333998fcb6f56b937d0effec9e41cbb2936,Rhabarber,Obst,1.0,2709268,Rhubarb,matched,,
4c05ae5b1860c7e813d54fcc98a1e48abf1f,Rhabarber (Bio),Obst,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
4706d9ef63c43a03b4621574a9707271c9ac,Rhabarber (frisch),Obst,1.0,2709268,Rhubarb,matched,,
47cb7816faf8f62ce942b1134b3d78eea9e5,Rhabarber (reif),Obst,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
860a2105735155e7084a778913ed612fc369,Rhabarber (TK),Obst,1.0,2709268,Rhubarb,matched,,
ee2ce540c08f0f8be0c733e56c3ff0a49550,Rinderfilet,Fleisch,0.3333,2707478,"Vegetarian, fillet",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
21826c8fd285612dcb04b830f0924877df7d,Rinderfilet (gebraten),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
7138cd48461c61d4647083b021b5d328d25f,Rinderfilet (gekocht),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
808fa56fcfef9b8bc1e5571d1fe265b3ed3f,Rinderfilet (grillfertig),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
7a6b533522bf846d64b0a27efbe53af706e5,Rinderfilet (mager),Fleisch,0.1429,2705830,"Beef, steak, ribeye, lean only eaten",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
6352fa77f5e267810f009ea226a05a0b7ea6,Rinderfilet (roh),Fleisch,0.25,2705853,"Beef, ground, raw",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
6908d0c6629d248af0dd1a5653731de9b38b,Rinderhack gemischt,Fleisch,0.6667,2705854,"Beef, ground",matched,,
9f36422170a1a244f1bed7b4475d2960d1d5,Rinderhack gemischt (gebraten),Fleisch,0.6667,2705854,"Beef, ground",matched,,
2214bb6bab2c4e8fa560893b12d390f52455,Rinderhack gemischt (gekocht),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
4424150a39fc6c6263828b7e789678d7cefe,Rinderhack gemischt (grillfertig),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
26c747e3a78dd9f757cf2652e86c717f9b24,Rinderhack gemischt (mager),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
d04bc52f8ee2e9fb6c15823e4a717b78fd25,Rinderhack gemischt (roh),Fleisch,0.2,2705853,"Beef, ground, raw",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
245333c4427b8aa4fa1d78e7aadfbfafd7c0,Rinderhack mager (gebraten),Fleisch,0.6667,2705854,"Beef, ground",matched,,
4b701c662d605e1d54813919a5caec6118f6,Rinderhack mager (gekocht),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
e4a8f1f68b9d1e7a83bb63dadab5dfd13b46,Rinderhack mager (grillfertig),Fleisch,0.6667,2705854,"Beef, ground",matched,,
0216d1608d17d1be0d4c67bd28f69f538688,Rinderhack mager (roh),Fleisch,0.5,2705853,"Beef, ground, raw",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
0f6ab8023fa0863a170d8dfa01292b67366b,Rinderhüfte,Fleisch,0.3333,2706371,Beef burgundy,weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
708d81e0e9bcc9b077d044181001742ee3f6,Rinderhüfte (gebraten),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
2c47d3ddd13bca8b3cff30b9929b193702da,Rinderhüfte (gekocht),Fleisch,0.25,2705856,"Beef, bacon, cooked",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
83c24ebd14c55a7c159b751039d8ea4e5725,Rinderhüfte (grillfertig),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
43c3eb4b130a6f2b543c54214a8d0e2471c1,Rinderhüfte (mager),Fleisch,0.1429,2705830,"Beef, steak, ribeye, lean only eaten",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
81bd74ed17a1be41e77345dc725a7ee6bee0,Rinderhüfte (roh),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
464bdd04bc921d5e315b711db90f89b7fbc3,Rinderleber,Fleisch,1.0,2706153,"Liver, beef",matched,,
4adb64ccea025e2533f2930943a389cd1a20,Roastbeef,Fleisch,1.0,1854534,ROAST BEEF,matched,,
124b38db495345be9ca50136cefc9a6429bd,Roastbeefaufschnitt,Fleisch,0.6667,2705847,"Beef, roast",matched,,
a4e8693bbda48ac742b61d9362626c445d46,Roastbeef (gebraten),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
d6831452893ba37e145801adba0335e4a51f,Roastbeef (gekocht),Fleisch,1.0,2705847,"Beef, roast",matched,,
dcfb07fdafdf28c0d0152e31ed604a200d75,Roastbeef (grillfertig),Fleisch,1.0,2705847,"Beef, roast",matched,,
4e78275607fb03f3f87ee1b8f83b65f30035,Roastbeef (mager),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
314257612e7d2a8f6eac76860cc4aed4cc65,Roastbeef (roh),Fleisch,1.0,2705847,"Beef, roast",matched,,
82e5bb42ca040626be4675aa0149de3c3766,Roggenbrot,Brot,1.0,2489331,RYE BREAD,matched,,
3e78af3a2bcfcf37bb943cefdc31f8dd0df3,Rosenkohl,Gemüse,1.0,2135279,BRUSSELS SPROUTS,matched,,
2ee14f55b2dcd9227bb03f02f9f79ae99aea,Rosenkohl (Bio),Gemüse,0.9167,2709772,"Brussels sprouts, raw",matched,,
01a365364bde46d8f650e886194d7efe0505,Rosenkohl (gedämpft),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
a67ad25050ff6d8366afc0b62c8d167f8092,Rosenkohl (gekocht),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
d7456d42d4d3a3a7cb8fceceda38979b9d24,Rosenkohl (roh),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
99a14d3449b5017e9dc90fabd8e81b095dc4,Rosenkohl (TK),Gemüse,0.9167,2709772,"Brussels sprouts, raw",matched,,
8e42aebe474781d7cb01ec68f060c74d9aae,Rosmarin,Gewürze,1.0,2128334,ROSEMARY,matched,,
1099201e1c329dcfb7f35b57b8c764252ece,Rotbarsch,Fisch,0.4333,2023514,BLACKENED REDFISH MAGIC,weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
6d976311830083bb23fd4d2decafd11ce3f5,Rote Bete,Gemüse,0.75,1034601,"BEETROOT JUICE, BEETROOT",matched,,
a2bdbaf6ab62bb5ccb6b4c2f1f588741dc8e,Rote Bete (Bio),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
360e88e02dea1d012a567134c1887d56e027,Rote Bete (gedämpft),Gemüse,0.0,,,no_match,NO_MATCH,Kein USDA Treffer für den Begriff.
ab620cd2b28f050d136513fded6671aa82f7,Rote Bete (gekocht),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
ad451d78c08ccb6a2afaccc63270fd84aa4b,Rote Bete (roh),Gemüse,0.75,1034601,"BEETROOT JUICE, BEETROOT",matched,,
4b4e56c85ec0e95ed548eb8aff5873282847,Rote Bete (TK),Gemüse,0.75,1034601,"BEETROOT JUICE, BEETROOT",matched,,
da4a16c95c1c8fc1570ff301a75b473c5b98,Rotkohl,Gemüse,1.0,2406937,RED CABBAGE,matched,,
2924d2ba611a25f5ca942da64ca96de307e8,Rotkohl (Bio),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
250c1d78e9e24871ba53a37704384e867367,Rotkohl (gedämpft),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
2273cc1cc368cbbc1620af11e654b480dd2f,Rotkohl (gekocht),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
fb1158238c052f056571045d57e3ae157182,Rotkohl (roh),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
9a497561799b6a984d099f023f9dc58a4409,Rotkohl (TK),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
652d07a9df0bb160f5b9c1473cba14c2b7b7,Rucola,Gemüse,1.0,2630019,ARUGULA,matched,,
1e4234c2f6ffbefaca8f6d70baf79a318b05,Rucola (Bio),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
7949b27918d1531fa77b019be08fb941d3fb,Rucola (gedämpft),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
1c065b2283b3d8bcb7cb12e9709b13f0b663,Rucola (gekocht),Gemüse,0.75,169387,"Arugula, raw",matched,,
2713e33a72fdd59c1a5e9608d1796a85dbb0,Rucola (roh),Gemüse,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
81653e29a581b0597223d6d9947b9cf787f8,Rucola (TK),Gemüse,0.75,169387,"Arugula, raw",matched,,
80e0c6dc46c4645bf54cfb1216e9a4a0797f,Rührei,Eier,1.0,1888770,SCRAMBLED EGGS,matched,,
94daa899ad150866045115404f6c44772830,Rumpsteak,Fleisch,0.2,174479,"Emu, full rump, raw",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
48227eb6266fa8f6897d3b558901e6cd7061,Rumpsteak (gebraten),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
2587f89f50bcca25c4922eae656d2271e531,Rumpsteak (gekocht),Fleisch,0.2,174479,"Emu, full rump, raw",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
05ba3ede3a05f5c88355b1f5279077dd5904,Rumpsteak (grillfertig),Fleisch,0.0,,,api_error,HTTP_400,Ungültige Anfrage an USDA.
13982801e243a07d38b2e655933fafd33cb8,Rumpsteak (mager),Fleisch,0.3333,2705875,"Pork, steak, lean only eaten",weak_match,WEAK_MATCH,"Treffer zu unsicher, manuelle Prüfung nötig."
